day,workout_title,duration_seconds,exercise,muscle_group,weight_kg,reps,volume,set_type
2025-06-16,Morning workout ☀️,0,Skullcrusher (Barbell),triceps,7.5,10,75.0,normal
2025-06-16,Morning workout ☀️,0,Lat Pulldown (Cable),lats,65.0,10,650.0,normal
2025-06-16,Morning workout ☀️,0,Lat Pulldown (Cable),lats,60.0,10,600.0,normal
2025-06-16,Morning workout ☀️,0,Lat Pulldown (Cable),lats,55.0,10,550.0,normal
2025-06-16,Morning workout ☀️,0,Incline Bench Press (Dumbbell),chest,24.0,12,288.0,warmup
2025-06-16,Morning workout ☀️,0,Incline Bench Press (Dumbbell),chest,24.0,10,240.0,normal
2025-06-16,Morning workout ☀️,0,Incline Bench Press (Dumbbell),chest,24.0,10,240.0,normal
2025-06-16,Morning workout ☀️,0,Incline Bench Press (Dumbbell),chest,36.0,8,288.0,normal
2025-06-16,Morning workout ☀️,0,Skullcrusher (Barbell),triceps,17.5,10,175.0,normal
2025-06-16,Morning workout ☀️,0,Lat Pulldown (Cable),lats,30.0,10,300.0,warmup
2025-06-16,Morning workout ☀️,0,EZ Bar Biceps Curl,biceps,17.5,10,175.0,normal
2025-06-16,Morning workout ☀️,0,Skullcrusher (Barbell),triceps,22.5,10,225.0,normal
2025-06-16,Morning workout ☀️,0,EZ Bar Biceps Curl,biceps,27.5,10,275.0,normal
2025-06-16,Morning workout ☀️,0,Triceps Extension (Cable),triceps,15.0,10,150.0,normal
2025-06-16,Morning workout ☀️,0,EZ Bar Biceps Curl,biceps,22.5,10,225.0,normal
2025-06-16,Morning workout ☀️,0,Triceps Extension (Cable),triceps,10.0,10,100.0,normal
2025-06-16,Morning workout ☀️,0,Single Arm Lateral Raise (Cable),shoulders,5.0,10,50.0,normal
2025-06-16,Morning workout ☀️,0,Single Arm Lateral Raise (Cable),shoulders,5.0,10,50.0,normal
2025-06-16,Morning workout ☀️,0,Single Arm Lateral Raise (Cable),shoulders,5.0,10,50.0,normal
2025-06-16,Morning workout ☀️,0,Triceps Extension (Cable),triceps,15.0,10,150.0,normal
2025-06-16,Morning workout ☀️,0,Incline Chest Fly (Dumbbell),chest,24.0,10,240.0,normal
2025-06-16,Morning workout ☀️,0,Incline Chest Fly (Dumbbell),chest,16.0,10,160.0,normal
2025-06-16,Morning workout ☀️,0,Incline Chest Fly (Dumbbell),chest,10.0,10,100.0,normal
2025-06-16,Morning workout ☀️,0,EZ Bar Biceps Curl,biceps,22.5,10,225.0,normal
2025-06-16,Morning workout ☀️,0,Incline Chest Fly (Dumbbell),chest,28.0,10,280.0,normal
2025-06-17,Lower A,0,Leg Press Horizontal (Machine),quadriceps,60.0,15,900.0,warmup
2025-06-17,Lower A,0,Leg Press Horizontal (Machine),quadriceps,140.0,12,1680.0,normal
2025-06-17,Lower A,0,Leg Press Horizontal (Machine),quadriceps,150.0,12,1800.0,normal
2025-06-17,Lower A,0,Leg Press Horizontal (Machine),quadriceps,150.0,12,1800.0,normal
2025-06-17,Lower A,0,Romanian Deadlift (Barbell),hamstrings,20.0,15,300.0,normal
2025-06-17,Lower A,0,Romanian Deadlift (Barbell),hamstrings,60.0,12,720.0,normal
2025-06-17,Lower A,0,Romanian Deadlift (Barbell),hamstrings,80.0,12,960.0,normal
2025-06-17,Lower A,0,Romanian Deadlift (Barbell),hamstrings,90.0,10,900.0,normal
2025-06-17,Lower A,0,Romanian Deadlift (Barbell),hamstrings,90.0,12,1080.0,normal
2025-06-17,Lower A,0,Calf Extension (Machine),calves,140.0,20,2800.0,normal
2025-06-17,Lower A,0,Calf Extension (Machine),calves,140.0,20,2800.0,normal
2025-06-17,Lower A,0,Leg Extension (Machine),quadriceps,62.5,10,625.0,normal
2025-06-17,Lower A,0,Leg Extension (Machine),quadriceps,62.5,10,625.0,normal
2025-06-17,Lower A,0,Crunch (Machine),abdominals,42.5,15,637.5,normal
2025-06-17,Lower A,0,Crunch (Machine),abdominals,42.5,15,637.5,normal
2025-06-17,Lower A,0,Crunch (Machine),abdominals,42.5,15,637.5,normal
2025-06-17,Lower A,0,Hip Adduction (Machine),adductors,60.0,11,660.0,normal
2025-06-17,Lower A,0,Crunch (Machine),abdominals,42.5,15,637.5,normal
2025-06-17,Lower A,0,Hip Adduction (Machine),adductors,60.0,15,900.0,normal
2025-06-17,Lower A,0,Leg Extension (Machine),quadriceps,62.5,10,625.0,normal
2025-06-17,Lower A,0,Leg Extension (Machine),quadriceps,62.5,10,625.0,normal
2025-06-17,Lower A,0,Hip Adduction (Machine),adductors,60.0,15,900.0,normal
2025-06-17,Lower A,0,Calf Extension (Machine),calves,140.0,20,2800.0,normal
2025-06-19,Home Upper,0,Concentration Curl,biceps,10.0,10,100.0,normal
2025-06-19,Home Upper,0,Push Up,chest,0.0,20,0.0,normal
2025-06-19,Home Upper,0,Push Up,chest,0.0,15,0.0,normal
2025-06-19,Home Upper,0,Push Up,chest,0.0,15,0.0,normal
2025-06-19,Home Upper,0,Dumbbell Row,lats,24.0,10,240.0,normal
2025-06-19,Home Upper,0,Dumbbell Row,lats,24.0,11,264.0,normal
2025-06-19,Home Upper,0,Dumbbell Row,lats,24.0,11,264.0,normal
2025-06-19,Home Upper,0,Concentration Curl,biceps,10.0,10,100.0,normal
2025-06-19,Home Upper,0,Concentration Curl,biceps,10.0,10,100.0,normal
2025-06-19,Home Upper,0,Single Arm Tricep Extension (Dumbbell),triceps,7.5,10,75.0,normal
2025-06-19,Home Upper,0,Single Arm Tricep Extension (Dumbbell),triceps,7.5,10,75.0,normal
2025-06-19,Home Upper,0,Leg Raise Parallel Bars,abdominals,0.0,10,0.0,normal
2025-06-19,Home Upper,0,Leg Raise Parallel Bars,abdominals,0.0,12,0.0,normal
2025-06-19,Home Upper,0,Leg Raise Parallel Bars,abdominals,0.0,12,0.0,normal
2025-06-19,Home Upper,0,Arnold Press (Dumbbell),shoulders,20.0,12,240.0,normal
2025-06-19,Home Upper,0,Arnold Press (Dumbbell),shoulders,20.0,12,240.0,normal
2025-06-19,Home Upper,0,Arnold Press (Dumbbell),shoulders,20.0,12,240.0,normal
2025-06-19,Home Upper,0,Single Arm Tricep Extension (Dumbbell),triceps,7.5,10,75.0,normal
2025-06-30,Morning workout ☀️,0,Leg Press (Machine),quadriceps,40.0,10,400.0,warmup
2025-06-30,Morning workout ☀️,0,Hip Thrust (Machine),glutes,30.0,10,300.0,normal
2025-06-30,Morning workout ☀️,0,Hip Thrust (Machine),glutes,20.0,10,200.0,normal
2025-06-30,Morning workout ☀️,0,Hip Thrust (Machine),glutes,10.0,10,100.0,normal
2025-06-30,Morning workout ☀️,0,Hack Squat (Machine),quadriceps,50.0,8,400.0,normal
2025-06-30,Morning workout ☀️,0,Hack Squat (Machine),quadriceps,60.0,8,480.0,normal
2025-06-30,Morning workout ☀️,0,Hack Squat (Machine),quadriceps,60.0,8,480.0,normal
2025-06-30,Morning workout ☀️,0,Hack Squat (Machine),quadriceps,30.0,10,300.0,normal
2025-06-30,Morning workout ☀️,0,Leg Press (Machine),quadriceps,80.0,10,800.0,normal
2025-06-30,Morning workout ☀️,0,Leg Press (Machine),quadriceps,120.0,10,1200.0,normal
2025-06-30,Morning workout ☀️,0,Hack Squat (Machine),quadriceps,60.0,8,480.0,normal
2025-06-30,Morning workout ☀️,0,Walking Lunge (Dumbbell),quadriceps,0.0,0,0.0,normal
2025-06-30,Morning workout ☀️,0,Leg Press (Machine),quadriceps,120.0,10,1200.0,normal
2025-06-30,Morning workout ☀️,0,Crunch (Weighted),abdominals,9.0,15,135.0,normal
2025-06-30,Morning workout ☀️,0,Crunch (Weighted),abdominals,9.0,15,135.0,normal
2025-06-30,Morning workout ☀️,0,Crunch (Weighted),abdominals,6.0,15,90.0,normal
2025-06-30,Morning workout ☀️,0,Dumbbell Step Up,quadriceps,10.0,20,200.0,normal
2025-06-30,Morning workout ☀️,0,Walking Lunge (Dumbbell),quadriceps,20.0,0,0.0,normal
2025-06-30,Morning workout ☀️,0,Dumbbell Step Up,quadriceps,6.0,20,120.0,normal
2025-06-30,Morning workout ☀️,0,Dumbbell Step Up,quadriceps,0.0,10,0.0,normal
2025-06-30,Morning workout ☀️,0,Dumbbell Step Up,quadriceps,8.0,20,160.0,normal
2025-06-30,Morning workout ☀️,0,Walking Lunge (Dumbbell),quadriceps,16.0,0,0.0,normal
2025-06-30,Morning workout ☀️,0,Walking Lunge (Dumbbell),quadriceps,16.0,0,0.0,normal
2025-07-01,PT Upper Body 1,0,Incline Bench Press (Dumbbell),chest,24.0,12,288.0,warmup
2025-07-01,PT Upper Body 1,0,Incline Bench Press (Dumbbell),chest,36.0,8,288.0,normal
2025-07-01,PT Upper Body 1,0,Incline Bench Press (Dumbbell),chest,36.0,8,288.0,normal
2025-07-01,PT Upper Body 1,0,Incline Bench Press (Dumbbell),chest,36.0,8,288.0,normal
2025-07-01,PT Upper Body 1,0,Lat Pulldown (Cable),lats,30.0,12,360.0,warmup
2025-07-01,PT Upper Body 1,0,Lat Pulldown (Cable),lats,55.0,10,550.0,normal
2025-07-01,PT Upper Body 1,0,Lat Pulldown (Cable),lats,65.0,8,520.0,normal
2025-07-01,PT Upper Body 1,0,Skullcrusher (Barbell),triceps,7.5,12,90.0,normal
2025-07-01,PT Upper Body 1,0,Skullcrusher (Barbell),triceps,17.5,10,175.0,normal
2025-07-01,PT Upper Body 1,0,Lat Pulldown (Cable),lats,60.0,10,600.0,normal
2025-07-01,PT Upper Body 1,0,EZ Bar Biceps Curl,biceps,22.5,10,225.0,normal
2025-07-01,PT Upper Body 1,0,Skullcrusher (Barbell),triceps,22.5,10,225.0,normal
2025-07-01,PT Upper Body 1,0,Single Arm Lateral Raise (Cable),shoulders,5.0,12,60.0,normal
2025-07-01,PT Upper Body 1,0,Single Arm Lateral Raise (Cable),shoulders,5.0,12,60.0,normal
2025-07-01,PT Upper Body 1,0,Incline Chest Fly (Dumbbell),chest,24.0,12,288.0,normal
2025-07-01,PT Upper Body 1,0,Single Arm Lateral Raise (Cable),shoulders,5.0,12,60.0,normal
2025-07-01,PT Upper Body 1,0,Incline Chest Fly (Dumbbell),chest,24.0,12,288.0,normal
2025-07-01,PT Upper Body 1,0,EZ Bar Biceps Curl,biceps,22.5,10,225.0,normal
2025-07-01,PT Upper Body 1,0,EZ Bar Biceps Curl,biceps,22.5,10,225.0,normal
2025-07-01,PT Upper Body 1,0,Incline Chest Fly (Dumbbell),chest,24.0,12,288.0,normal
2025-07-03,Morning workout ☀️,0,Shoulder Press (Machine Plates),shoulders,60.0,10,600.0,normal
2025-07-03,Morning workout ☀️,0,Chest Dip (Assisted),chest,42.0,10,420.0,warmup
2025-07-03,Morning workout ☀️,0,Chest Dip (Assisted),chest,28.0,8,224.0,normal
2025-07-03,Morning workout ☀️,0,Chest Dip (Assisted),chest,14.0,8,112.0,normal
2025-07-03,Morning workout ☀️,0,Chest Dip (Assisted),chest,7.0,8,56.0,normal
2025-07-03,Morning workout ☀️,0,Chest Dip (Assisted),chest,0.0,8,0.0,normal
2025-07-03,Morning workout ☀️,0,Single Arm Cable Row,upper_back,20.0,10,200.0,normal
2025-07-03,Morning workout ☀️,0,Single Arm Cable Row,upper_back,25.0,10,250.0,normal
2025-07-03,Morning workout ☀️,0,Shoulder Press (Machine Plates),shoulders,40.0,10,400.0,normal
2025-07-03,Morning workout ☀️,0,Shoulder Press (Machine Plates),shoulders,55.0,10,550.0,normal
2025-07-03,Morning workout ☀️,0,Single Arm Cable Row,upper_back,25.0,10,250.0,normal
2025-07-03,Morning workout ☀️,0,Triceps Pushdown,triceps,20.0,10,200.0,normal
2025-07-03,Morning workout ☀️,0,Lying Leg Raise,abdominals,0.0,15,0.0,normal
2025-07-03,Morning workout ☀️,0,Single Arm Curl (Cable),biceps,10.0,10,100.0,normal
2025-07-03,Morning workout ☀️,0,Single Arm Curl (Cable),biceps,7.5,10,75.0,normal
2025-07-03,Morning workout ☀️,0,Single Arm Curl (Cable),biceps,7.5,10,75.0,normal
2025-07-03,Morning workout ☀️,0,Lying Leg Raise,abdominals,0.0,15,0.0,normal
2025-07-03,Morning workout ☀️,0,Triceps Pushdown,triceps,27.5,10,275.0,normal
2025-07-03,Morning workout ☀️,0,Lying Leg Raise,abdominals,0.0,15,0.0,normal
2025-07-03,Morning workout ☀️,0,Triceps Pushdown,triceps,25.0,10,250.0,normal
2025-07-03,Morning workout ☀️,0,Single Arm Curl (Cable),biceps,5.0,10,50.0,normal
2025-07-03,Morning workout ☀️,0,Shoulder Press (Machine Plates),shoulders,55.0,10,550.0,normal
2025-07-10,Morning workout ☀️,0,Lying Leg Curl (Machine),hamstrings,25.0,10,250.0,normal
2025-07-10,Morning workout ☀️,0,Bulgarian Split Squat,quadriceps,0.0,10,0.0,normal
2025-07-10,Morning workout ☀️,0,Bulgarian Split Squat,quadriceps,6.0,8,48.0,normal
2025-07-10,Morning workout ☀️,0,Bulgarian Split Squat,quadriceps,8.0,8,64.0,normal
2025-07-10,Morning workout ☀️,0,Bulgarian Split Squat,quadriceps,10.0,8,80.0,normal
2025-07-10,Morning workout ☀️,0,Romanian Deadlift (Barbell),hamstrings,20.0,10,200.0,normal
2025-07-10,Morning workout ☀️,0,Romanian Deadlift (Barbell),hamstrings,50.0,12,600.0,normal
2025-07-10,Morning workout ☀️,0,Romanian Deadlift (Barbell),hamstrings,60.0,10,600.0,normal
2025-07-10,Morning workout ☀️,0,Romanian Deadlift (Barbell),hamstrings,80.0,10,800.0,normal
2025-07-10,Morning workout ☀️,0,Lying Leg Curl (Machine),hamstrings,30.0,10,300.0,normal
2025-07-10,Morning workout ☀️,0,Leg Extension (Machine),quadriceps,30.0,12,360.0,normal
2025-07-10,Morning workout ☀️,0,Leg Extension (Machine),quadriceps,35.0,12,420.0,normal
2025-07-10,Morning workout ☀️,0,Leg Extension (Machine),quadriceps,45.0,12,540.0,normal
2025-07-10,Morning workout ☀️,0,Cable Crunch,abdominals,25.0,10,250.0,normal
2025-07-10,Morning workout ☀️,0,Cable Crunch,abdominals,30.0,10,300.0,normal
2025-07-10,Morning workout ☀️,0,Cable Crunch,abdominals,35.0,10,350.0,normal
2025-07-10,Morning workout ☀️,0,Leg Raise Parallel Bars,abdominals,0.0,10,0.0,normal
2025-07-10,Morning workout ☀️,0,Leg Raise Parallel Bars,abdominals,0.0,10,0.0,normal
2025-07-10,Morning workout ☀️,0,Leg Raise Parallel Bars,abdominals,0.0,10,0.0,normal
2025-07-10,Morning workout ☀️,0,Lying Leg Curl (Machine),hamstrings,30.0,10,300.0,normal
2025-07-17,PT Upper Body 1,0,Lat Pulldown (Cable),lats,65.0,10,650.0,normal
2025-07-17,PT Upper Body 1,0,Lat Pulldown (Cable),lats,60.0,10,600.0,normal
2025-07-17,PT Upper Body 1,0,Lat Pulldown (Cable),lats,30.0,12,360.0,warmup
2025-07-17,PT Upper Body 1,0,Incline Bench Press (Dumbbell),chest,48.0,8,384.0,normal
2025-07-17,PT Upper Body 1,0,Lat Pulldown (Cable),lats,67.0,10,670.0,normal
2025-07-17,PT Upper Body 1,0,Incline Bench Press (Dumbbell),chest,48.0,8,384.0,normal
2025-07-17,PT Upper Body 1,0,Incline Bench Press (Dumbbell),chest,36.0,8,288.0,normal
2025-07-17,PT Upper Body 1,0,Incline Bench Press (Dumbbell),chest,24.0,7,168.0,warmup
2025-07-17,PT Upper Body 1,0,Incline Bench Press (Dumbbell),chest,52.0,7,364.0,normal
2025-07-17,PT Upper Body 1,0,Skullcrusher (Barbell),triceps,17.5,10,175.0,normal
2025-07-17,PT Upper Body 1,0,Skullcrusher (Barbell),triceps,22.5,10,225.0,normal
2025-07-17,PT Upper Body 1,0,Single Arm Lateral Raise (Cable),shoulders,5.0,12,60.0,normal
2025-07-17,PT Upper Body 1,0,Skullcrusher (Barbell),triceps,27.5,10,275.0,normal
2025-07-17,PT Upper Body 1,0,EZ Bar Biceps Curl,biceps,17.5,8,140.0,warmup
2025-07-17,PT Upper Body 1,0,EZ Bar Biceps Curl,biceps,27.5,10,275.0,normal
2025-07-17,PT Upper Body 1,0,EZ Bar Biceps Curl,biceps,27.5,10,275.0,normal
2025-07-17,PT Upper Body 1,0,EZ Bar Biceps Curl,biceps,22.5,10,225.0,normal
2025-07-17,PT Upper Body 1,0,Incline Chest Fly (Dumbbell),chest,20.0,12,240.0,normal
2025-07-17,PT Upper Body 1,0,Incline Chest Fly (Dumbbell),chest,24.0,12,288.0,normal
2025-07-17,PT Upper Body 1,0,Incline Chest Fly (Dumbbell),chest,28.0,12,336.0,normal
2025-07-17,PT Upper Body 1,0,Single Arm Lateral Raise (Cable),shoulders,5.0,12,60.0,normal
2025-07-17,PT Upper Body 1,0,Skullcrusher (Barbell),triceps,27.5,10,275.0,normal
2025-07-17,PT Upper Body 1,0,Single Arm Lateral Raise (Cable),shoulders,2.5,12,30.0,normal
2025-07-18,PT Lower Body 1,0,Hip Thrust (Machine),glutes,35.0,10,350.0,normal
2025-07-18,PT Lower Body 1,0,Hip Thrust (Machine),glutes,30.0,10,300.0,normal
2025-07-18,PT Lower Body 1,0,Hip Thrust (Machine),glutes,10.0,10,100.0,normal
2025-07-18,PT Lower Body 1,0,Hack Squat (Machine),quadriceps,90.0,8,720.0,normal
2025-07-18,PT Lower Body 1,0,Leg Press (Machine),quadriceps,140.0,10,1400.0,normal
2025-07-18,PT Lower Body 1,0,Hack Squat (Machine),quadriceps,70.0,8,560.0,normal
2025-07-18,PT Lower Body 1,0,Hack Squat (Machine),quadriceps,60.0,8,480.0,normal
2025-07-18,PT Lower Body 1,0,Hack Squat (Machine),quadriceps,30.0,10,300.0,normal
2025-07-18,PT Lower Body 1,0,Hack Squat (Machine),quadriceps,90.0,8,720.0,normal
2025-07-18,PT Lower Body 1,0,Leg Press (Machine),quadriceps,80.0,10,800.0,normal
2025-07-18,PT Lower Body 1,0,Walking Lunge (Dumbbell),quadriceps,20.0,0,0.0,normal
2025-07-18,PT Lower Body 1,0,Walking Lunge (Dumbbell),quadriceps,16.0,0,0.0,normal
2025-07-18,PT Lower Body 1,0,Walking Lunge (Dumbbell),quadriceps,20.0,0,0.0,normal
2025-07-18,PT Lower Body 1,0,Dumbbell Step Up,quadriceps,16.0,20,320.0,normal
2025-07-18,PT Lower Body 1,0,Dumbbell Step Up,quadriceps,20.0,20,400.0,normal
2025-07-18,PT Lower Body 1,0,Dumbbell Step Up,quadriceps,20.0,20,400.0,normal
2025-07-18,PT Lower Body 1,0,Crunch (Weighted),abdominals,9.0,15,135.0,normal
2025-07-18,PT Lower Body 1,0,Crunch (Weighted),abdominals,9.0,15,135.0,normal
2025-07-18,PT Lower Body 1,0,Crunch (Weighted),abdominals,9.0,15,135.0,normal
2025-07-18,PT Lower Body 1,0,Leg Press (Machine),quadriceps,120.0,10,1200.0,normal
2025-07-21,PT Upper Body 2,0,Single Arm Cable Row,upper_back,25.0,10,250.0,normal
2025-07-21,PT Upper Body 2,0,Single Arm Cable Row,upper_back,30.0,10,300.0,normal
2025-07-21,PT Upper Body 2,0,Chest Dip (Assisted),chest,0.0,8,0.0,normal
2025-07-21,PT Upper Body 2,0,Shoulder Press (Machine Plates),shoulders,50.0,10,500.0,normal
2025-07-21,PT Upper Body 2,0,Chest Dip (Assisted),chest,0.0,8,0.0,normal
2025-07-21,PT Upper Body 2,0,Chest Dip (Assisted),chest,14.0,8,112.0,normal
2025-07-21,PT Upper Body 2,0,Chest Dip (Assisted),chest,28.0,8,224.0,warmup
2025-07-21,PT Upper Body 2,0,Single Arm Cable Row,upper_back,27.0,10,270.0,normal
2025-07-21,PT Upper Body 2,0,Chest Dip (Assisted),chest,0.0,8,0.0,normal
2025-07-21,PT Upper Body 2,0,Shoulder Press (Machine Plates),shoulders,40.0,10,400.0,normal
2025-07-21,PT Upper Body 2,0,Triceps Pushdown,triceps,25.0,10,250.0,normal
2025-07-21,PT Upper Body 2,0,Shoulder Press (Machine Plates),shoulders,60.0,8,480.0,normal
2025-07-21,PT Upper Body 2,0,Shoulder Press (Machine Plates),shoulders,50.0,10,500.0,normal
2025-07-21,PT Upper Body 2,0,Single Arm Curl (Cable),biceps,10.0,10,100.0,normal
2025-07-21,PT Upper Body 2,0,Single Arm Curl (Cable),biceps,5.0,10,50.0,normal
2025-07-21,PT Upper Body 2,0,Triceps Pushdown,triceps,22.5,10,225.0,normal
2025-07-21,PT Upper Body 2,0,Single Arm Curl (Cable),biceps,7.5,10,75.0,normal
2025-07-21,PT Upper Body 2,0,Triceps Pushdown,triceps,25.0,10,250.0,normal
2025-07-21,PT Upper Body 2,0,Triceps Pushdown,triceps,17.5,10,175.0,normal
2025-07-21,PT Upper Body 2,0,Shoulder Press (Machine Plates),shoulders,60.0,8,480.0,normal
2025-07-21,PT Upper Body 2,0,Single Arm Curl (Cable),biceps,10.0,10,100.0,normal
2025-07-22,Morning workout ☀️,0,Sumo Squat (Kettlebell),quadriceps,26.0,10,260.0,normal
2025-07-22,Morning workout ☀️,0,Bulgarian Split Squat,quadriceps,0.0,10,0.0,normal
2025-07-22,Morning workout ☀️,0,Bulgarian Split Squat,quadriceps,8.0,8,64.0,normal
2025-07-22,Morning workout ☀️,0,Bulgarian Split Squat,quadriceps,8.0,8,64.0,normal
2025-07-22,Morning workout ☀️,0,Bulgarian Split Squat,quadriceps,8.0,8,64.0,normal
2025-07-22,Morning workout ☀️,0,Sumo Squat (Kettlebell),quadriceps,26.0,10,260.0,normal
2025-07-22,Morning workout ☀️,0,Sumo Squat (Kettlebell),quadriceps,26.0,10,260.0,normal
2025-07-22,Morning workout ☀️,0,Kettlebell Swing,full_body,12.0,15,180.0,normal
2025-07-22,Morning workout ☀️,0,Deadlift (Band),glutes,80.0,10,800.0,normal
2025-07-22,Morning workout ☀️,0,Deadlift (Band),glutes,80.0,10,800.0,normal
2025-07-22,Morning workout ☀️,0,Kettlebell Swing,full_body,12.0,15,180.0,normal
2025-07-22,Morning workout ☀️,0,Kettlebell Swing,full_body,12.0,15,180.0,normal
2025-07-22,Morning workout ☀️,0,Leg Raise Parallel Bars,abdominals,0.0,11,0.0,normal
2025-07-22,Morning workout ☀️,0,Leg Raise Parallel Bars,abdominals,0.0,10,0.0,normal
2025-07-22,Morning workout ☀️,0,Leg Raise Parallel Bars,abdominals,0.0,10,0.0,normal
2025-07-22,Morning workout ☀️,0,Deadlift (Band),glutes,54.0,10,540.0,normal
2025-07-24,PT Upper Body 1,0,Skullcrusher (Barbell),triceps,17.5,10,175.0,normal
2025-07-24,PT Upper Body 1,0,Lat Pulldown (Cable),lats,70.0,10,700.0,normal
2025-07-24,PT Upper Body 1,0,Lat Pulldown (Cable),lats,65.0,10,650.0,normal
2025-07-24,PT Upper Body 1,0,Lat Pulldown (Cable),lats,65.0,10,650.0,normal
2025-07-24,PT Upper Body 1,0,Skullcrusher (Barbell),triceps,27.5,10,275.0,normal
2025-07-24,PT Upper Body 1,0,Incline Bench Press (Dumbbell),chest,56.0,6,336.0,normal
2025-07-24,PT Upper Body 1,0,Incline Bench Press (Dumbbell),chest,48.0,8,384.0,normal
2025-07-24,PT Upper Body 1,0,Incline Bench Press (Dumbbell),chest,40.0,6,240.0,normal
2025-07-24,PT Upper Body 1,0,Lat Pulldown (Cable),lats,30.0,6,180.0,warmup
2025-07-24,PT Upper Body 1,0,Skullcrusher (Barbell),triceps,32.5,10,325.0,normal
2025-07-24,PT Upper Body 1,0,Incline Bench Press (Dumbbell),chest,24.0,6,144.0,warmup
2025-07-24,PT Upper Body 1,0,EZ Bar Biceps Curl,biceps,17.5,8,140.0,warmup
2025-07-24,PT Upper Body 1,0,Skullcrusher (Barbell),triceps,32.5,10,325.0,normal
2025-07-24,PT Upper Body 1,0,Single Arm Lateral Raise (Cable),shoulders,2.5,12,30.0,normal
2025-07-24,PT Upper Body 1,0,Single Arm Lateral Raise (Cable),shoulders,5.0,12,60.0,normal
2025-07-24,PT Upper Body 1,0,Single Arm Lateral Raise (Cable),shoulders,5.0,12,60.0,normal
2025-07-24,PT Upper Body 1,0,Incline Chest Fly (Dumbbell),chest,28.0,12,336.0,normal
2025-07-24,PT Upper Body 1,0,Incline Bench Press (Dumbbell),chest,52.0,8,416.0,normal
2025-07-24,PT Upper Body 1,0,Incline Chest Fly (Dumbbell),chest,28.0,10,280.0,normal
2025-07-24,PT Upper Body 1,0,EZ Bar Biceps Curl,biceps,27.5,10,275.0,normal
2025-07-24,PT Upper Body 1,0,EZ Bar Biceps Curl,biceps,30.0,5,150.0,normal
2025-07-24,PT Upper Body 1,0,Incline Chest Fly (Dumbbell),chest,28.0,12,336.0,normal
2025-07-24,PT Upper Body 1,0,EZ Bar Biceps Curl,biceps,27.5,10,275.0,normal
2025-07-25,PT Lower Body 2,0,Hack Squat (Machine),quadriceps,30.0,10,300.0,normal
2025-07-25,PT Lower Body 2,0,Hack Squat (Machine),quadriceps,70.0,8,560.0,normal
2025-07-25,PT Lower Body 2,0,Hack Squat (Machine),quadriceps,90.0,8,720.0,normal
2025-07-25,PT Lower Body 2,0,Hack Squat (Machine),quadriceps,100.0,8,800.0,normal
